speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
turvul,Turkey Vulture,Cathartes aura,L38297170,I-15 at Santiago Road,2024-11-26 15:32,20.0,33.489061,-117.1436336,True,False,True,S203823648
turvul,Turkey Vulture,Cathartes aura,L28334449,Inverness--Neighborhoods,2024-11-26 15:28,3.0,38.096549,-122.854207,True,False,True,S203848926
turvul,Turkey Vulture,Cathartes aura,L686086,Bridgehaven,2024-11-26 15:16,8.0,38.4319086,-123.1038666,True,False,False,S203722205
turvul,Turkey Vulture,Cathartes aura,L38275024,"1304 Freestone Flat Road, Sebastopol, California, US (38.379, -122.924)",2024-11-26 14:56,1.0,38.3788333,-122.923596,True,False,True,S203717143
turvul,Turkey Vulture,Cathartes aura,L1808791,Richardson Bay--Pickleweed Inlet,2024-11-26 14:54,2.0,37.8955993,-122.5250244,True,False,False,S203816162
turvul,Turkey Vulture,Cathartes aura,L593695,South Fork Putah Creek Preserve,2024-11-26 14:49,1.0,38.5175251,-121.6911685,True,False,False,S203719962
turvul,Turkey Vulture,Cathartes aura,L38274601,"95020, Gilroy US-CA (37.0134,-121.5190)",2024-11-26 14:45,1.0,37.013396,-121.519003,True,False,True,S203715292
turvul,Turkey Vulture,Cathartes aura,L38329121,"1024 Iron Point Rd, Folsom US-CA 38.64351, -121.17953",2024-11-26 14:44,39.0,38.643505,-121.179534,True,False,True,S203971864
turvul,Turkey Vulture,Cathartes aura,L971392,Morro Bay yard,2024-11-26 14:30,2.0,35.360935,-120.844846,True,False,True,S203722888
turvul,Turkey Vulture,Cathartes aura,L607744,Los Capitancillos Ponds,2024-11-26 14:19,1.0,37.238187,-121.8899632,True,False,False,S203718310
turvul,Turkey Vulture,Cathartes aura,L489503,Feather River Parkway & Fish Hatchery,2024-11-26 14:10,60.0,39.5161265,-121.5541384,True,False,False,S203734719
turvul,Turkey Vulture,Cathartes aura,L976636,Mad River spit,2024-11-26 14:08,,40.9439908,-124.1309166,True,False,False,S203712605
turvul,Turkey Vulture,Cathartes aura,L29672840,NVP Mall,2024-11-26 14:00,1.0,39.7581701,-121.8470879,True,False,True,S203711743
turvul,Turkey Vulture,Cathartes aura,L1451437,Bolinas Lagoon inlet,2024-11-26 14:00,10.0,37.9092764,-122.6815475,True,False,False,S203731460
turvul,Turkey Vulture,Cathartes aura,L491052,Ramona Pond,2024-11-26 13:45,9.0,33.0516051,-116.8479466,True,False,False,S203711436
turvul,Turkey Vulture,Cathartes aura,L8289506,Riverbank Rd. Levee Bike Trail,2024-11-26 13:45,3.0,38.6021888,-121.532618,True,False,False,S203724938
turvul,Turkey Vulture,Cathartes aura,L10384509,Thermalito Forebay--south recreation area,2024-11-26 13:44,1.0,39.5179611,-121.6198763,True,False,False,S203734496
turvul,Turkey Vulture,Cathartes aura,L3062816,John Reginato River Access,2024-11-26 13:44,2.0,40.5381381,-122.3585424,True,False,False,S203734374
turvul,Turkey Vulture,Cathartes aura,L1902742,Richardson Bay--Belvedere,2024-11-26 13:40,1.0,37.8813852,-122.473598,True,False,False,S203720395
turvul,Turkey Vulture,Cathartes aura,L23408045,Bluff Top Trail (Ladera Ranch),2024-11-26 13:40,2.0,33.572002,-117.6416456,True,False,False,S203712558
turvul,Turkey Vulture,Cathartes aura,L1874342,San Tomas Aquino Creek Trail,2024-11-26 13:38,1.0,37.3862528,-121.9687202,True,False,False,S203710716
turvul,Turkey Vulture,Cathartes aura,L29352778,Clear Creek Gorge,2024-11-26 13:33,1.0,40.493663,-122.467553,True,False,True,S203711372
turvul,Turkey Vulture,Cathartes aura,L38277666,"Upper Newport Bay Nature Preserve, Newport Beach US-CA 33.62335, -117.88874",2024-11-26 13:30,1.0,33.623354,-117.888743,True,False,True,S203730595
turvul,Turkey Vulture,Cathartes aura,L2116104,Bell View Trail--Heritage Drive to Dove Canyon Lake,2024-11-26 13:23,18.0,33.6478145,-117.5666284,True,False,False,S203719270
turvul,Turkey Vulture,Cathartes aura,L7368257,Thermalito Afterbay--Wilbur Road Boat Launch,2024-11-26 13:21,1.0,39.4996969,-121.6540518,True,False,False,S203734448
turvul,Turkey Vulture,Cathartes aura,L624288,Cox Sports Park,2024-11-26 13:14,2.0,33.5662866,-117.6460648,True,False,False,S203709357
turvul,Turkey Vulture,Cathartes aura,L16770230,"4237 Keith Ln, Chico US-CA Private Residence",2024-11-26 13:04,2.0,39.796053,-121.892902,True,False,True,S203720917
turvul,Turkey Vulture,Cathartes aura,L818100,Lake Herman,2024-11-26 13:02,1.0,38.0941737,-122.1557808,True,False,False,S203720603
turvul,Turkey Vulture,Cathartes aura,L2401829,Big Break Regional Shoreline--Observation and Fishing Pier,2024-11-26 12:58,5.0,38.0125425,-121.7283755,True,False,False,S203711070
turvul,Turkey Vulture,Cathartes aura,L473074,Estero Bluffs SP,2024-11-26 12:57,1.0,35.4484114,-120.9437799,True,False,False,S203813933
turvul,Turkey Vulture,Cathartes aura,L14903067,"1685 Atlas Peak Rd, Napa US-CA (38.3520,-122.2688)",2024-11-26 12:52,2.0,38.352005,-122.268799,True,False,True,S203709967
turvul,Turkey Vulture,Cathartes aura,L897830,Willow Creek Rd.-- West end from Hwy 1 to closed ranch,2024-11-26 12:48,5.0,38.4373208,-123.0855846,True,False,False,S203718864
turvul,Turkey Vulture,Cathartes aura,L38389594,"3424 Scenic Dr, Napa US-CA 38.31043, -122.33946",2024-11-26 12:47,7.0,38.310431,-122.339459,True,False,True,S204245831
turvul,Turkey Vulture,Cathartes aura,L21741716,"Ashford Highlands, San Benito county US-CA 36.81038, -121.39892",2024-11-26 12:47,1.0,36.810378,-121.398917,True,False,True,S203708407
turvul,Turkey Vulture,Cathartes aura,L38272673,Cindy Montanez Natural Park,2024-11-26 12:32,1.0,34.294024,-118.421522,True,False,True,S203706163
turvul,Turkey Vulture,Cathartes aura,L1428653,Elfin Forest Preserve,2024-11-26 12:28,3.0,35.3337626,-120.8267537,True,False,False,S203708901
turvul,Turkey Vulture,Cathartes aura,L22671606,"Sierra Vista Open Space Preserve, San Jose US-CA 37.40894, -121.80100",2024-11-26 12:23,3.0,37.40894,-121.801,True,False,True,S203706740
turvul,Turkey Vulture,Cathartes aura,L109308,Pt. Pinole Regional Park,2024-11-26 12:22,4.0,38.0033321,-122.361002,True,False,False,S203733096
turvul,Turkey Vulture,Cathartes aura,L3516867,Sierra Vista School Pond,2024-11-26 12:21,1.0,38.8730599,-121.1396956,True,False,True,S203702363
turvul,Turkey Vulture,Cathartes aura,L550525,North Spit--Ma-le’l Dunes Unit-south (BLM),2024-11-26 12:19,1.0,40.8645235,-124.1590691,True,False,False,S203715156
turvul,Turkey Vulture,Cathartes aura,L391840,Te Winkle Park,2024-11-26 12:15,1.0,33.670603,-117.8956324,True,False,False,S203718446
turvul,Turkey Vulture,Cathartes aura,L9359408,Cloverdale Trailhead,2024-11-26 12:08,2.0,40.5008743,-122.5229383,True,False,False,S203726568
turvul,Turkey Vulture,Cathartes aura,L38271655,Concord BART,2024-11-26 12:07,1.0,37.973664,-122.0291054,True,False,True,S203701363
turvul,Turkey Vulture,Cathartes aura,L367535,Jim May Park (fmr River Oaks Park),2024-11-26 12:06,2.0,34.9747532,-120.4258633,True,False,False,S203701715
turvul,Turkey Vulture,Cathartes aura,L17409718,North Redwood Creek levee,2024-11-26 12:02,2.0,41.292591,-124.074772,True,False,True,S203727109
turvul,Turkey Vulture,Cathartes aura,L1651953,Salmon Creek ponds and bridge,2024-11-26 11:55,2.0,38.3508782,-123.0595345,True,False,False,S203699955
turvul,Turkey Vulture,Cathartes aura,L2416340,Lake Poway Park,2024-11-26 11:52,2.0,33.0058384,-117.012527,True,False,False,S203704596
turvul,Turkey Vulture,Cathartes aura,L2578983,Glen Haven & Sholom Memorial Park,2024-11-26 11:49,1.0,34.3093062,-118.37569,True,False,False,S203700629
turvul,Turkey Vulture,Cathartes aura,L1499624,Leino Lane,2024-11-26 11:45,1.0,40.0957823,-123.7998123,True,False,True,S203702152
turvul,Turkey Vulture,Cathartes aura,L460136,Pt. Reyes--Nunes Ranch (A Ranch) & Road Forks Pool,2024-11-26 11:40,1.0,38.0001533,-122.9959291,True,False,False,S203734364
turvul,Turkey Vulture,Cathartes aura,L2042548,Shimada Friendship Park (please do not include saltmarsh/ Meeker Slough),2024-11-26 11:35,1.0,37.9079083,-122.3443937,True,False,False,S203704521
turvul,Turkey Vulture,Cathartes aura,L1076038,Creed Rd.,2024-11-26 11:35,2.0,38.2427642,-121.9515038,True,False,False,S203700620
turvul,Turkey Vulture,Cathartes aura,L251282,Calero Reservoir,2024-11-26 11:30,3.0,37.18776,-121.77645,True,False,False,S203702581
turvul,Turkey Vulture,Cathartes aura,L4419859,Gateway Shopping Center pond,2024-11-26 11:27,1.0,37.8745033,-122.5100899,True,False,False,S203700198
turvul,Turkey Vulture,Cathartes aura,L3074637,Nagasawa Community Park,2024-11-26 11:25,3.0,38.4832527,-122.7160889,True,False,False,S203702240
turvul,Turkey Vulture,Cathartes aura,L24989301,Pt. Reyes--Lupine Gulch and environs,2024-11-26 11:20,1.0,37.9977694,-123.0030313,True,False,False,S203849077
turvul,Turkey Vulture,Cathartes aura,L7194325,Calero CP--Rancho San Vicente,2024-11-26 11:07,5.0,37.193518,-121.806803,True,False,False,S203695549
turvul,Turkey Vulture,Cathartes aura,L29382974,"Trailside Court, San Juan Bautista",2024-11-26 11:03,1.0,36.84943,-121.545202,True,False,True,S203764448
turvul,Turkey Vulture,Cathartes aura,L38270784,Hubert H. Humphrey Recreation Center,2024-11-26 11:02,1.0,34.281754,-118.406986,True,False,True,S203697733
turvul,Turkey Vulture,Cathartes aura,L1150044,Hwy 99--near Sankey Rd.,2024-11-26 11:00,3.0,38.7807516,-121.5433359,True,False,False,S204259104
turvul,Turkey Vulture,Cathartes aura,L446946,"Mile Square Regional Park, Fountain Valley",2024-11-26 10:48,3.0,33.7246609,-117.9395199,True,False,False,S203705989
turvul,Turkey Vulture,Cathartes aura,L109489,Bodega Bay--harbor and immediate vicinity,2024-11-26 10:47,5.0,38.3238144,-123.0488491,True,False,False,S203708856
turvul,Turkey Vulture,Cathartes aura,L38269918,"Saratoga Ave, Saratoga US-CA 37.28133, -122.00271",2024-11-26 10:47,1.0,37.281326,-122.002712,True,False,True,S203693813
turvul,Turkey Vulture,Cathartes aura,L819650,"5610 Hazel Avenue, Richmond, CA",2024-11-26 10:46,1.0,37.9385243,-122.3181939,True,False,True,S203694155
turvul,Turkey Vulture,Cathartes aura,L15116316,Pine Tree Park,2024-11-26 10:46,1.0,33.7394383,-117.8111569,True,False,False,S203695767
turvul,Turkey Vulture,Cathartes aura,L1357336,St. Helena Public Cemetery,2024-11-26 10:45,1.0,38.4930602,-122.4748446,True,False,False,S203708716
turvul,Turkey Vulture,Cathartes aura,L38296957,Pleasant Grove Road,2024-11-26 10:45,,38.8072457,-121.4836936,True,False,True,S203700065
turvul,Turkey Vulture,Cathartes aura,L2015865,San Joaquin River NWR,2024-11-26 10:44,3.0,37.6192081,-121.2012405,True,False,False,S203700641
turvul,Turkey Vulture,Cathartes aura,L37394623,Book Farm Rd. (includes farm),2024-11-26 10:34,1.0,39.6353718,-121.7090267,True,False,False,S203694050
turvul,Turkey Vulture,Cathartes aura,L4129233,Chynoweth Recharge Basin,2024-11-26 10:33,1.0,37.2568137,-121.8680495,True,False,False,S203700336
turvul,Turkey Vulture,Cathartes aura,L38269572,"845–967 Oro Chico Hwy, Durham US-CA 39.65019, -121.73262",2024-11-26 10:26,1.0,39.650192,-121.732621,True,False,True,S203692249
turvul,Turkey Vulture,Cathartes aura,L1124218,Sweetwater Summit Regional Park & Campground,2024-11-26 10:25,2.0,32.6837983,-117.003926,True,False,False,S204199453
turvul,Turkey Vulture,Cathartes aura,L38269298,"Prado Regional Park, Chino US-CA 33.94475, -117.64177",2024-11-26 10:15,4.0,33.94475,-117.641774,True,False,True,S203691917
turvul,Turkey Vulture,Cathartes aura,L38188694,Tustin Library,2024-11-26 10:13,2.0,33.742977,-117.8207158,True,False,True,S203691989
turvul,Turkey Vulture,Cathartes aura,L14431164,"7500 Uva Dr, Redwood Valley US-CA 39.24678, -123.21484",2024-11-26 10:13,1.0,39.246778,-123.214844,True,False,True,S203695863
turvul,Turkey Vulture,Cathartes aura,L28754039,"1413 Deer Ln, Sebastopol US-CA 38.38183, -122.81732",2024-11-26 10:10,3.0,38.381827,-122.817317,True,False,True,S203692016
turvul,Turkey Vulture,Cathartes aura,L38270126,"882 W Southwood Dr, Woodland US-CA 38.66955, -121.80136",2024-11-26 10:09,1.0,38.669552,-121.801358,True,False,True,S203694659
turvul,Turkey Vulture,Cathartes aura,L192708,Martinez Regional Shoreline Park,2024-11-26 10:07,2.0,38.0241261,-122.1401596,True,False,False,S203702340
turvul,Turkey Vulture,Cathartes aura,L109463,Lake Hodges--Del Dios area (west end),2024-11-26 10:04,1.0,33.063,-117.119,True,False,False,S203710775
turvul,Turkey Vulture,Cathartes aura,L34913171,Preciados Park,2024-11-26 09:58,2.0,33.6016458,-117.6581187,True,False,True,S203700921
turvul,Turkey Vulture,Cathartes aura,L1608963,Penitencia Creek Trail,2024-11-26 09:57,7.0,37.3924312,-121.8375721,True,False,False,S203702729
turvul,Turkey Vulture,Cathartes aura,L9160393,University Hills Meadow Park,2024-11-26 09:45,1.0,33.6346487,-117.8377354,True,False,False,S203689608
turvul,Turkey Vulture,Cathartes aura,L31330351,"Vacaville, CA",2024-11-26 09:45,2.0,38.3734436,-121.9813461,True,False,True,S203751970
turvul,Turkey Vulture,Cathartes aura,L22675207,Creekside,2024-11-26 09:43,15.0,34.443612,-119.261799,True,False,True,S203689046
turvul,Turkey Vulture,Cathartes aura,L3199816,Monterey--Quarry Park,2024-11-26 09:42,1.0,36.5940388,-121.9099939,True,False,False,S203705578
turvul,Turkey Vulture,Cathartes aura,L9335520,Red Bluff Airport western fence.,2024-11-26 09:33,14.0,40.1537229,-122.2565945,True,False,True,S203689360
turvul,Turkey Vulture,Cathartes aura,L3975690,"Elk Store - Oct 26, 2015, 2:20 PM",2024-11-26 09:33,11.0,39.129374,-123.716878,True,False,True,S203714701
turvul,Turkey Vulture,Cathartes aura,L458821,Yerba Buena Island / Treasure Island,2024-11-26 09:30,1.0,37.8191412,-122.3710442,True,False,False,S203720909
turvul,Turkey Vulture,Cathartes aura,L868971,Sunnyvale WPCP--Lockheed Ponds and Marsh adjacent to Yahoo,2024-11-26 09:25,4.0,37.4215375,-122.0243955,True,False,False,S203693294
turvul,Turkey Vulture,Cathartes aura,L11566243,Carquinez Strait Regional Shoreline--George Miller Trail,2024-11-26 09:21,3.0,38.0373433,-122.1801996,True,False,False,S203700840
turvul,Turkey Vulture,Cathartes aura,L382758,Carbon Canyon Regional Park,2024-11-26 09:16,6.0,33.9205466,-117.834255,True,False,False,S203711941
turvul,Turkey Vulture,Cathartes aura,L480325,John F. Kennedy Memorial Park,2024-11-26 09:16,11.0,38.2692519,-122.2806644,True,False,False,S203720663
turvul,Turkey Vulture,Cathartes aura,L2514800,Olema Campground,2024-11-26 09:11,3.0,38.043776,-122.79097,True,False,False,S203692457
turvul,Turkey Vulture,Cathartes aura,L1772034,Santa Cruz Island--Upper Scorpion Canyon,2024-11-26 09:09,1.0,34.0408661,-119.5741024,True,False,False,S203728494
turvul,Turkey Vulture,Cathartes aura,L4279703,St Marys Ave,2024-11-26 09:01,2.0,40.1921843,-122.1893406,True,False,True,S203688505
turvul,Turkey Vulture,Cathartes aura,L2146581,Hopland Research and Extension Center (Restricted Access),2024-11-26 09:00,2.0,39.0020417,-123.0847102,True,False,False,S203717730
turvul,Turkey Vulture,Cathartes aura,L37802147,Pepperwood Park,2024-11-26 08:53,1.0,33.7062142,-117.7661377,True,False,True,S203688653
turvul,Turkey Vulture,Cathartes aura,L241417,Kutras Lake,2024-11-26 08:48,2.0,40.5786141,-122.3682125,True,False,False,S203692257
turvul,Turkey Vulture,Cathartes aura,L16986166,"Prado Regional Park, Chino US-CA 33.94570, -117.64638",2024-11-26 08:36,3.0,33.945696,-117.646382,True,False,True,S203688042
turvul,Turkey Vulture,Cathartes aura,L18653571,18730-21000 Live Oak Rd.,2024-11-26 08:32,3.0,40.1502576,-122.2900255,True,False,True,S203690610
turvul,Turkey Vulture,Cathartes aura,L38265692,Best Western Coyote Point,2024-11-26 08:30,1.0,37.580531,-122.323275,True,False,True,S203773472
turvul,Turkey Vulture,Cathartes aura,L36449233,10-Mile Beach N - Inglenook Creekmouth,2024-11-26 08:30,15.0,39.5391263,-123.7698961,True,False,True,S204188220
turvul,Turkey Vulture,Cathartes aura,L16657134,"Palo Alto Baylands Nature Preserve, Palo Alto US-CA 37.45904, -122.10523",2024-11-26 08:27,2.0,37.459036,-122.105233,True,False,True,S203695645
turvul,Turkey Vulture,Cathartes aura,L9483900,Wildwood Park,2024-11-26 08:26,1.0,39.7644787,-121.8047948,True,False,False,S203683629
turvul,Turkey Vulture,Cathartes aura,L483610,Sankey Rd.,2024-11-26 08:25,,38.7791123,-121.5874958,True,False,False,S203693323
turvul,Turkey Vulture,Cathartes aura,L4834302,Dotson Family Marsh,2024-11-26 08:15,1.0,37.9818895,-122.3623323,True,False,False,S203727206
turvul,Turkey Vulture,Cathartes aura,L21008345,Rancho Calavera,2024-11-26 08:08,1.0,33.345851,-117.172564,True,False,True,S203678479
turvul,Turkey Vulture,Cathartes aura,L6137785,Olinda Oil Museum & Trail,2024-11-26 07:40,2.0,33.9267676,-117.836507,True,False,False,S203712524
turvul,Turkey Vulture,Cathartes aura,L13139633,"5270 Pringle Ln, Soquel US-CA 36.99678, -121.95109",2024-11-26 07:10,1.0,36.996777,-121.951086,True,False,True,S203984176
turvul,Turkey Vulture,Cathartes aura,L418711,Lake Skinner County Park,2024-11-26 07:00,8.0,33.5878645,-117.0422459,True,False,False,S203982121
turvul,Turkey Vulture,Cathartes aura,L17245445,Division Rd. and 2 Rivers Rd. area,2024-11-26 06:33,1.0,37.6830583,-121.2380133,True,False,False,S203729851
turvul,Turkey Vulture,Cathartes aura,L228264,Muddy Hollow,2024-11-26 06:30,3.0,38.04853,-122.87011,True,False,True,S203723810
turvul,Turkey Vulture,Cathartes aura,L11312496,Neckel Rd. ponds,2024-11-26 06:13,1.0,32.8619758,-115.5209053,True,False,False,S203870085
turvul,Turkey Vulture,Cathartes aura,L604238,Rayhouse Rd.,2024-11-26 06:11,1.0,38.8904984,-122.3169923,True,False,False,S203726431
turvul,Turkey Vulture,Cathartes aura,L902554,Smith River Bottoms--Bailey Rd.,2024-11-25 15:45,1.0,41.8891881,-124.1532888,True,False,False,S203643931
turvul,Turkey Vulture,Cathartes aura,L38255141,"CA-12 N, Napa US-CA 38.25705, -122.30282",2024-11-25 15:22,2.0,38.257051,-122.302815,True,False,True,S203626662
turvul,Turkey Vulture,Cathartes aura,L15575200,Mission Santa Ynez,2024-11-25 15:08,4.0,34.5947629,-120.1364636,True,False,False,S203637570
turvul,Turkey Vulture,Cathartes aura,L38277063,"32000–32036 N Harbor Dr, Fort Bragg US-CA 39.42788, -123.80625",2024-11-25 14:53,1.0,39.42788,-123.80625,True,False,True,S203727745
turvul,Turkey Vulture,Cathartes aura,L2153651,Tuolumne River Parkway,2024-11-25 14:53,2.0,37.63588,-120.76108,True,False,False,S203629586
turvul,Turkey Vulture,Cathartes aura,L38256599,"17448–17542 Davis Rd, Moreno Valley US-CA 33.88709, -117.12956",2024-11-25 14:33,1.0,33.887088,-117.129559,True,False,True,S203633879
turvul,Turkey Vulture,Cathartes aura,L28742745,I5 Gravel Ponds (viewing from I5 or Rd. H only),2024-11-25 14:24,3.0,39.7659065,-122.2131234,True,False,False,S203622333
turvul,Turkey Vulture,Cathartes aura,L8332131,"stakeout, Red-naped Sapsucker, Red Bluff (2018-2019)",2024-11-25 14:00,6.0,40.1705431,-122.224065,True,False,False,S203619749
turvul,Turkey Vulture,Cathartes aura,L818961,Laguna Creek beach and marsh,2024-11-25 13:52,1.0,36.9833776,-122.1554614,True,False,False,S203631004
turvul,Turkey Vulture,Cathartes aura,L200588,Natural Bridges SB,2024-11-25 13:44,2.0,36.9523782,-122.0567107,True,False,False,S203619920
turvul,Turkey Vulture,Cathartes aura,L17836303,East Canal Road and Diversion Pool (restricted access),2024-11-25 13:27,1.0,40.1461793,-122.1980149,True,False,False,S203618984
turvul,Turkey Vulture,Cathartes aura,L1413353,Loleta (town),2024-11-25 13:20,4.0,40.6424047,-124.2232107,True,False,False,S203700462
